x
109;ENSG00000163607
110;ENSG00000163607
111;ENSG00000182968
112;ENSG00000108654
113;ENSG00000203864
114;ENSG00000166908
115;ENSG00000231889
116;ENSG00000144579
117;ENSG00000144579
118;ENSG00000144579
119;ENSG00000188676
120;ENSG00000003137
121;ENSG00000140941
122;ENSG00000125388
123;ENSG00000125388
124;ENSG00000170468
125;ENSG00000166341
126;ENSG00000215183
127;ENSG00000148335
128;ENSG00000148335
129;ENSG00000033178
130;ENSG00000176973
131;ENSG00000109066
132;ENSG00000144339
133;ENSG00000198870
134;ENSG00000132938
135;ENSG00000132938
136;ENSG00000188677
137;ENSG00000188677
138;ENSG00000188677
139;ENSG00000139132
140;ENSG00000171992
141;ENSG00000111875
142;ENSG00000174325
143;ENSG00000218350
144;ENSG00000043355
145;ENSG00000181915
146;ENSG00000227653
147;ENSG00000101981
148;ENSG00000160588
149;ENSG00000115255
150;ENSG00000267780
151;ENSG00000258881
152;ENSG00000170276
153;ENSG00000243244
154;ENSG00000243244
155;ENSG00000243244
156;ENSG00000186280
157;ENSG00000179919
158;ENSG00000113296
159;ENSG00000117475
160;ENSG00000117475
161;ENSG00000185189
162;ENSG00000180172
163;ENSG00000086205
164;ENSG00000147454
165;ENSG00000147454
166;ENSG00000141562
167;ENSG00000073910
168;ENSG00000259663
169;ENSG00000196975
170;ENSG00000154114
171;ENSG00000232040
172;ENSG00000232040
173;ENSG00000232040
174;ENSG00000128652
175;ENSG00000125434
176;ENSG00000257156
177;ENSG00000151458
178;ENSG00000105880
179;ENSG00000102893
180;ENSG00000102893
181;ENSG00000102893
182;ENSG00000102893
183;ENSG00000186063
184;ENSG00000186063
185;ENSG00000170681
186;ENSG00000066405
187;ENSG00000066405
188;ENSG00000066405
189;ENSG00000066405
190;ENSG00000205279
191;ENSG00000205279
192;ENSG00000105137
193;ENSG00000205643
194;ENSG00000205643
195;ENSG00000205643
196;ENSG00000256994
197;ENSG00000116675
198;ENSG00000116675
199;ENSG00000167081
200;ENSG00000081791
201;ENSG00000081791
202;ENSG00000173221
203;ENSG00000170959
204;ENSG00000170959
205;ENSG00000170959
206;ENSG00000172457
207;ENSG00000213671
208;ENSG00000140367
209;ENSG00000087302
210;ENSG00000184500
211;ENSG00000167088
212;ENSG00000021826
213;ENSG00000161103
214;ENSG00000255482
215;ENSG00000166501
216;ENSG00000166501
217;ENSG00000166501
218;ENSG00000267710
219;ENSG00000226677
220;ENSG00000226677
221;ENSG00000176986
222;ENSG00000176986
223;ENSG00000143727
224;ENSG00000143727
225;ENSG00000111859
226;ENSG00000111859
227;ENSG00000111859
228;ENSG00000111859
229;ENSG00000169871
230;ENSG00000213965
231;ENSG00000159189
232;ENSG00000186943
233;ENSG00000120658
234;ENSG00000242104
235;ENSG00000115970
236;ENSG00000204604
237;ENSG00000204604
238;ENSG00000204604
239;ENSG00000100220
240;ENSG00000235217
241;ENSG00000235217
242;ENSG00000142538
243;ENSG00000164675
244;ENSG00000164675
245;ENSG00000078114
246;ENSG00000078114
247;ENSG00000170923
248;ENSG00000254953
249;ENSG00000091129
250;ENSG00000091129
251;ENSG00000182541
252;ENSG00000182541
253;ENSG00000204611
254;ENSG00000232527
255;ENSG00000099949
256;ENSG00000212710
257;ENSG00000118402
258;ENSG00000150712
259;ENSG00000136378
260;ENSG00000136378
261;ENSG00000187922
262;ENSG00000113273
263;ENSG00000113273
264;ENSG00000113273
265;ENSG00000205642
266;ENSG00000205642
267;ENSG00000205642
268;ENSG00000205642
269;ENSG00000112299
270;ENSG00000180660
271;ENSG00000164458
272;ENSG00000164458
273;ENSG00000158987
274;ENSG00000180871
275;ENSG00000102468
276;ENSG00000002330
277;ENSG00000002330
278;ENSG00000137077
279;ENSG00000136688
280;ENSG00000237845
281;ENSG00000144031
282;ENSG00000167965
283;ENSG00000109606
284;ENSG00000109606
285;ENSG00000197343
286;ENSG00000197343
287;ENSG00000197343
288;ENSG00000169629
289;ENSG00000169629
290;ENSG00000169629
291;ENSG00000169629
292;ENSG00000169629
293;ENSG00000169629
294;ENSG00000169629
295;ENSG00000129667
296;ENSG00000129667
297;ENSG00000129667
298;ENSG00000258066
299;ENSG00000229315
300;ENSG00000229315
301;ENSG00000173908
302;ENSG00000141446
303;ENSG00000177943
304;ENSG00000055957
305;ENSG00000129009
306;ENSG00000129009
307;ENSG00000129009
308;ENSG00000136235
309;ENSG00000136235
310;ENSG00000188525
311;ENSG00000133812
312;ENSG00000133812
313;ENSG00000177051
314;ENSG00000177051
315;ENSG00000142661
316;ENSG00000165006
317;ENSG00000132561
318;ENSG00000132561
319;ENSG00000188612
320;ENSG00000188612
321;ENSG00000204625
322;ENSG00000279965
323;ENSG00000259859
324;ENSG00000110025
325;ENSG00000110025
326;ENSG00000257773
327;ENSG00000180539
328;ENSG00000171388
329;ENSG00000205846
330;ENSG00000236605
331;ENSG00000054148
332;ENSG00000139433
333;ENSG00000140067
334;ENSG00000198930
335;ENSG00000198930
336;ENSG00000128833
337;ENSG00000144655
338;ENSG00000142615
339;ENSG00000172940
340;ENSG00000115020
341;ENSG00000115020
342;ENSG00000115020
343;ENSG00000160219
344;ENSG00000132478
345;ENSG00000132478
346;ENSG00000119537
347;ENSG00000119537
348;ENSG00000169764
349;ENSG00000169764
350;ENSG00000169764
351;ENSG00000169764
352;ENSG00000169764
353;ENSG00000259025
354;ENSG00000254293
355;ENSG00000228607
356;ENSG00000196600
357;ENSG00000078124
358;ENSG00000272917
359;ENSG00000232559
360;ENSG00000250222
361;ENSG00000148136
362;ENSG00000187758
363;ENSG00000169059
364;ENSG00000169059
365;ENSG00000169059
366;ENSG00000169059
367;ENSG00000169059
368;ENSG00000169059
369;ENSG00000169059
370;ENSG00000169059
371;ENSG00000151364
372;ENSG00000238072
373;ENSG00000238072
374;ENSG00000163701
375;ENSG00000163701
376;ENSG00000163701
377;ENSG00000163701
378;ENSG00000163701
379;ENSG00000166503
380;ENSG00000166503
381;ENSG00000091137
382;ENSG00000082269
383;ENSG00000082269
384;ENSG00000048649
385;ENSG00000048649
386;ENSG00000153815
387;ENSG00000153815
388;ENSG00000153815
389;ENSG00000138496
390;ENSG00000138496
391;ENSG00000143183
392;ENSG00000164500
393;ENSG00000127564
394;ENSG00000119421
395;ENSG00000074181
396;ENSG00000105492
397;ENSG00000132330
398;ENSG00000249378
399;ENSG00000113272
400;ENSG00000113272
401;ENSG00000113272
402;ENSG00000279051
403;ENSG00000225976
404;ENSG00000225976
405;ENSG00000249230
406;ENSG00000249230
407;ENSG00000256162
408;ENSG00000087074
409;ENSG00000071127
410;ENSG00000071127
411;ENSG00000189326
412;ENSG00000170873
413;ENSG00000170873
414;ENSG00000132467
415;ENSG00000132467
416;ENSG00000214827
417;ENSG00000110777
418;ENSG00000057149
419;ENSG00000057149
420;ENSG00000057149
421;ENSG00000197937
422;ENSG00000156973
423;ENSG00000230031
424;ENSG00000167461
425;ENSG00000237671
426;ENSG00000237671
427;ENSG00000237671
428;ENSG00000237671
429;ENSG00000237671
430;ENSG00000237671
431;ENSG00000237671
432;ENSG00000237671
433;ENSG00000186815
434;ENSG00000249896
435;ENSG00000112787
436;ENSG00000112787
437;ENSG00000172568
438;ENSG00000184163
439;ENSG00000272398
440;ENSG00000137094
441;ENSG00000137094
442;ENSG00000137094
443;ENSG00000137094
444;ENSG00000173585
445;ENSG00000173585
446;ENSG00000235508
447;ENSG00000235508
448;ENSG00000235508
449;ENSG00000182287
450;ENSG00000182287
451;ENSG00000170537
452;ENSG00000176826
453;ENSG00000176826
454;ENSG00000176826
455;ENSG00000176826
456;ENSG00000280417
457;ENSG00000176472
458;ENSG00000165169
459;ENSG00000165169
460;ENSG00000164074
461;ENSG00000187012
462;ENSG00000083807
463;ENSG00000175093
464;ENSG00000214424
465;ENSG00000181143
466;ENSG00000165675
467;ENSG00000165675
468;ENSG00000165675
469;ENSG00000188816
470;ENSG00000145088
471;ENSG00000227018
472;ENSG00000267681
473;ENSG00000239608
474;ENSG00000179136
475;ENSG00000260564
476;ENSG00000143632
477;ENSG00000169715
478;ENSG00000169715
479;ENSG00000198496
480;ENSG00000120686
481;ENSG00000120686
482;ENSG00000107020
483;ENSG00000151876
484;ENSG00000151876
485;ENSG00000254004
486;ENSG00000172831
487;ENSG00000172831
488;ENSG00000235505
489;ENSG00000188620
490;ENSG00000116497
491;ENSG00000116497
492;ENSG00000116497
493;ENSG00000116497
494;ENSG00000182256
495;ENSG00000157827
496;ENSG00000157827
497;ENSG00000226864
498;ENSG00000005249
499;ENSG00000236094
500;ENSG00000164621
501;ENSG00000234776
502;ENSG00000143297
503;ENSG00000143297
504;ENSG00000279142
505;ENSG00000266976
506;ENSG00000146802
507;ENSG00000243193
508;ENSG00000236264
509;ENSG00000236264
510;ENSG00000246774
511;ENSG00000235137
512;ENSG00000259917
513;ENSG00000168883
514;ENSG00000171659
515;ENSG00000175745
516;ENSG00000223535
517;ENSG00000223535
518;ENSG00000175893
519;ENSG00000233593
520;ENSG00000178562
521;ENSG00000100348
522;ENSG00000259981
523;ENSG00000164100
524;ENSG00000196209
525;ENSG00000137801
526;ENSG00000164082
527;ENSG00000198156
528;ENSG00000198156
529;ENSG00000163738
530;ENSG00000224710
531;ENSG00000224710
532;ENSG00000224710
533;ENSG00000168000
534;ENSG00000168702
535;ENSG00000238259
536;ENSG00000148634
537;ENSG00000148634
538;ENSG00000148634
539;ENSG00000140464
540;ENSG00000140464
541;ENSG00000140464
542;ENSG00000140464
543;ENSG00000140464
544;ENSG00000140464
545;ENSG00000140464
546;ENSG00000140464
547;ENSG00000278849
548;ENSG00000278849
549;ENSG00000229740
550;ENSG00000104177
551;ENSG00000108510
552;ENSG00000108510
553;ENSG00000089225
554;ENSG00000089225
555;ENSG00000089225
556;ENSG00000162670
557;ENSG00000162670
558;ENSG00000122674
559;ENSG00000122674
560;ENSG00000122674
561;ENSG00000122674
562;ENSG00000122674
563;ENSG00000198843
564;ENSG00000198843
565;ENSG00000115758
566;ENSG00000104522
567;ENSG00000163352
568;ENSG00000163449
569;ENSG00000171643
570;ENSG00000124181
571;ENSG00000124181
572;ENSG00000233145
573;ENSG00000104643
574;ENSG00000104643
575;ENSG00000104643
576;ENSG00000104643
577;ENSG00000233608
578;ENSG00000214653
579;ENSG00000214653
580;ENSG00000233701
581;ENSG00000184887
582;ENSG00000128298
583;ENSG00000181045
584;ENSG00000181045
585;ENSG00000160888
586;ENSG00000250993
587;ENSG00000124151
588;ENSG00000124151
589;ENSG00000186529
590;ENSG00000268006
591;ENSG00000135409
592;ENSG00000089327
593;ENSG00000089327
594;ENSG00000089327
595;ENSG00000089327
596;ENSG00000019991
597;ENSG00000019991
598;ENSG00000019991
599;ENSG00000019991
600;ENSG00000169692
601;ENSG00000169692
602;ENSG00000169692
603;ENSG00000126522
604;ENSG00000126522
605;ENSG00000126522
606;ENSG00000237357
607;ENSG00000237357
608;ENSG00000183251
609;ENSG00000067167
610;ENSG00000163141
611;ENSG00000163141
612;ENSG00000163141
613;ENSG00000163141
614;ENSG00000145703
615;ENSG00000121022
616;ENSG00000064703
617;ENSG00000128059
618;ENSG00000186272
619;ENSG00000213934
620;ENSG00000145391
621;ENSG00000183747
622;ENSG00000183747
623;ENSG00000183747
624;ENSG00000231346
625;ENSG00000231346
626;ENSG00000231346
627;ENSG00000186298
628;ENSG00000176563
629;ENSG00000164124
630;ENSG00000086598
631;ENSG00000173406
632;ENSG00000241489
633;ENSG00000241489
634;ENSG00000241489
635;ENSG00000241489
636;ENSG00000255624
637;ENSG00000189377
638;ENSG00000196805
639;ENSG00000198406
640;ENSG00000206536
641;ENSG00000206536
642;ENSG00000204287
643;ENSG00000204287
644;ENSG00000228338
645;ENSG00000115085
646;ENSG00000115085
647;ENSG00000138138
648;ENSG00000138138
649;ENSG00000198482
650;ENSG00000007341
651;ENSG00000007341
652;ENSG00000007341
653;ENSG00000007341
654;ENSG00000205309
655;ENSG00000152689
656;ENSG00000160691
657;ENSG00000160691
658;ENSG00000066855
659;ENSG00000274261
660;ENSG00000198873
661;ENSG00000198873
662;ENSG00000156697
663;ENSG00000276141
664;ENSG00000276141
665;ENSG00000276141
666;ENSG00000276141
667;ENSG00000276141
668;ENSG00000276141
669;ENSG00000276141
670;ENSG00000189046
671;ENSG00000136271
672;ENSG00000174059
673;ENSG00000174059
674;ENSG00000174059
675;ENSG00000174059
676;ENSG00000091262
677;ENSG00000091262
678;ENSG00000091262
679;ENSG00000091262
680;ENSG00000156482
681;ENSG00000248533
682;ENSG00000176222
683;ENSG00000184923
684;ENSG00000197085
685;ENSG00000197085
686;ENSG00000197085
687;ENSG00000197085
688;ENSG00000197085
689;ENSG00000124541
690;ENSG00000186684
691;ENSG00000215507
692;ENSG00000226970
693;ENSG00000243593
694;ENSG00000196115
695;ENSG00000148702
696;ENSG00000092607
697;ENSG00000164707
698;ENSG00000120137
699;ENSG00000102119
700;ENSG00000231192
701;ENSG00000111913
702;ENSG00000187583
703;ENSG00000198689
704;ENSG00000198689
705;ENSG00000198689
706;ENSG00000197563
707;ENSG00000197563
708;ENSG00000197563
709;ENSG00000166923
710;ENSG00000166923
711;ENSG00000233225
712;ENSG00000233225
713;ENSG00000228695
714;ENSG00000228695
715;ENSG00000228695
716;ENSG00000185252
717;ENSG00000185252
718;ENSG00000185252
719;ENSG00000281058
720;ENSG00000262500
721;ENSG00000262500
722;ENSG00000243828
723;ENSG00000134247
724;ENSG00000134247
725;ENSG00000106682
726;ENSG00000106682
727;ENSG00000106682
728;ENSG00000106682
729;ENSG00000110697
730;ENSG00000273088
731;ENSG00000179142
732;ENSG00000269931
733;ENSG00000174442
734;ENSG00000174442
735;ENSG00000174442
736;ENSG00000136827
737;ENSG00000221961
738;ENSG00000157111
739;ENSG00000188958
740;ENSG00000188958
741;ENSG00000075429
742;ENSG00000075429
743;ENSG00000144369
744;ENSG00000166664
745;ENSG00000166664
746;ENSG00000166664
747;ENSG00000184492
748;ENSG00000184492
749;ENSG00000184492
750;ENSG00000263070
751;ENSG00000206344
752;ENSG00000074590
753;ENSG00000074590
754;ENSG00000182054
755;ENSG00000223609
756;ENSG00000184349
757;ENSG00000151612
758;ENSG00000264230
759;ENSG00000264230
760;ENSG00000264230
761;ENSG00000264230
762;ENSG00000264230
763;ENSG00000242169
764;ENSG00000182916
765;ENSG00000182916
766;ENSG00000233614
767;ENSG00000140262
768;ENSG00000140262
769;ENSG00000140262
770;ENSG00000140319
771;ENSG00000138182
772;ENSG00000166169
773;ENSG00000184724
774;ENSG00000071242
775;ENSG00000071242
776;ENSG00000283041
777;ENSG00000255772
778;ENSG00000125266
779;ENSG00000165028
780;ENSG00000233408
781;ENSG00000172594
782;ENSG00000172594
783;ENSG00000162997
784;ENSG00000162997
785;ENSG00000036549
786;ENSG00000036549
787;ENSG00000112116
788;ENSG00000164902
789;ENSG00000164902
790;ENSG00000176978
791;ENSG00000176978
792;ENSG00000176978
793;ENSG00000176978
794;ENSG00000198642
795;ENSG00000203666
796;ENSG00000203666
797;ENSG00000010810
798;ENSG00000010810
799;ENSG00000010810
800;ENSG00000010810
801;ENSG00000165197
802;ENSG00000185753
803;ENSG00000167157
804;ENSG00000123352
805;ENSG00000123352
806;ENSG00000269332
807;ENSG00000175766
808;ENSG00000128512
809;ENSG00000132825
810;ENSG00000152359
811;ENSG00000116774
812;ENSG00000253897
813;ENSG00000162267
814;ENSG00000183775
815;ENSG00000183775
816;ENSG00000174695
817;ENSG00000221890
818;ENSG00000196570
819;ENSG00000187242
820;ENSG00000196507
821;ENSG00000196507
822;ENSG00000196507
823;ENSG00000196507
824;ENSG00000196507
825;ENSG00000271850
826;ENSG00000169604
827;ENSG00000169604
828;ENSG00000133111
829;ENSG00000133111
830;ENSG00000162771
831;ENSG00000258780
832;ENSG00000070886
833;ENSG00000070886
834;ENSG00000112406
835;ENSG00000180423
836;ENSG00000180423
837;ENSG00000238205
838;ENSG00000127311
839;ENSG00000204482
840;ENSG00000204482
841;ENSG00000204482
842;ENSG00000204482
843;ENSG00000113460
844;ENSG00000171402
845;ENSG00000171402
846;ENSG00000106554
847;ENSG00000231841
848;ENSG00000231841
849;ENSG00000206053
850;ENSG00000175928
851;ENSG00000226976
852;ENSG00000213937
853;ENSG00000213937
854;ENSG00000251416
855;ENSG00000215512
856;ENSG00000215512
857;ENSG00000196365
858;ENSG00000165837
859;ENSG00000010327
860;ENSG00000184227
861;ENSG00000120868
862;ENSG00000120868
863;ENSG00000105576
864;ENSG00000189419
865;ENSG00000251218
866;ENSG00000274600
867;ENSG00000169217
868;ENSG00000178252
869;ENSG00000178252
870;ENSG00000178252
871;ENSG00000258754
872;ENSG00000184507
873;ENSG00000244363
874;ENSG00000244363
875;ENSG00000266818
876;ENSG00000148300
877;ENSG00000177917
878;ENSG00000177917
879;ENSG00000262370
880;ENSG00000262370
881;ENSG00000262370
882;ENSG00000120327
883;ENSG00000277406
884;ENSG00000171970
885;ENSG00000091138
886;ENSG00000136870
887;ENSG00000136870
888;ENSG00000112462
889;ENSG00000112462
890;ENSG00000169710
891;ENSG00000164967
892;ENSG00000164967
893;ENSG00000164967
894;ENSG00000137154
895;ENSG00000158457
896;ENSG00000231528
897;ENSG00000204052
898;ENSG00000138028
899;ENSG00000257335
900;ENSG00000120910
901;ENSG00000226900
902;ENSG00000143322
903;ENSG00000143322
904;ENSG00000143322
905;ENSG00000123552
906;ENSG00000198759
907;ENSG00000198759
908;ENSG00000074966
909;ENSG00000168995
910;ENSG00000168995
911;ENSG00000168995
912;ENSG00000105825
913;ENSG00000070814
914;ENSG00000070814
915;ENSG00000070814
916;ENSG00000137285
917;ENSG00000198300
918;ENSG00000171346
919;ENSG00000171346
920;ENSG00000057757
921;ENSG00000129083
922;ENSG00000258083
923;ENSG00000119397
924;ENSG00000150433
925;ENSG00000150433
926;ENSG00000150433
927;ENSG00000165684
928;ENSG00000162456
929;ENSG00000169397
930;ENSG00000182048
931;ENSG00000182048
932;ENSG00000188883
933;ENSG00000188883
934;ENSG00000198729
935;ENSG00000146386
936;ENSG00000172789
937;ENSG00000156096
938;ENSG00000064102
939;ENSG00000175155
940;ENSG00000204525
941;ENSG00000182405
942;ENSG00000182405
943;ENSG00000167098
944;ENSG00000163344
945;ENSG00000141200
946;ENSG00000141200
947;ENSG00000137714
948;ENSG00000196220
949;ENSG00000196220
950;ENSG00000196220
951;ENSG00000279631
952;ENSG00000205922
953;ENSG00000205922
954;ENSG00000168484
955;ENSG00000107185
956;ENSG00000107185
957;ENSG00000107185
958;ENSG00000279120
959;ENSG00000261227
960;ENSG00000154889
961;ENSG00000154889
962;ENSG00000203971
963;ENSG00000105737
964;ENSG00000152076
965;ENSG00000152076
966;ENSG00000178695
967;ENSG00000125445
968;ENSG00000221813
969;ENSG00000225942
970;ENSG00000096395
971;ENSG00000096395
972;ENSG00000089818
973;ENSG00000059377
974;ENSG00000163328
975;ENSG00000163328
976;ENSG00000236204
977;ENSG00000068028
978;ENSG00000068028
979;ENSG00000068028
980;ENSG00000068028
981;ENSG00000068028
982;ENSG00000228843
983;ENSG00000122694
984;ENSG00000204291
985;ENSG00000049167
986;ENSG00000049167
987;ENSG00000105204
988;ENSG00000105204
989;ENSG00000149636
990;ENSG00000102996
991;ENSG00000184840
992;ENSG00000127990
993;ENSG00000278080
994;ENSG00000167080
995;ENSG00000138606
996;ENSG00000138606
997;ENSG00000204387
998;ENSG00000204387
999;ENSG00000206535
1000;ENSG00000113269
1001;ENSG00000113269
1002;ENSG00000183837
1003;ENSG00000163083
1004;ENSG00000277260
1005;ENSG00000134532
1006;ENSG00000134532
1007;ENSG00000134532
1008;ENSG00000147697
1009;ENSG00000166391
1010;ENSG00000215837
1011;ENSG00000215837
1012;ENSG00000215837
1013;ENSG00000176566
1014;ENSG00000221571
1015;ENSG00000105732
1016;ENSG00000168517
1017;ENSG00000076554
1018;ENSG00000076554
1019;ENSG00000076554
1020;ENSG00000116667
1021;ENSG00000110244
1022;ENSG00000126821
1023;ENSG00000234278
1024;ENSG00000234278
1025;ENSG00000276819
1026;ENSG00000275976
1027;ENSG00000275976
1028;ENSG00000275976
1029;ENSG00000275976
1030;ENSG00000275976
1031;ENSG00000275976
1032;ENSG00000275976
1033;ENSG00000275976
1034;ENSG00000082068
1035;ENSG00000213658
1036;ENSG00000213658
1037;ENSG00000213658
1038;ENSG00000213658
1039;ENSG00000168582
1040;ENSG00000112796
1041;ENSG00000145365
1042;ENSG00000167654
1043;ENSG00000174599
1044;ENSG00000101955
1045;ENSG00000205426
1046;ENSG00000159224
1047;ENSG00000197982
1048;ENSG00000169019
1049;ENSG00000169019
1050;ENSG00000124222
1051;ENSG00000124222
1052;ENSG00000183114
1053;ENSG00000185236
1054;ENSG00000102981
1055;ENSG00000102981
1056;ENSG00000138600
1057;ENSG00000260795
1058;ENSG00000111405
1059;ENSG00000147649
1060;ENSG00000157326
1061;ENSG00000101000
1062;ENSG00000170571
1063;ENSG00000145882
1064;ENSG00000131264
1065;ENSG00000232882
1066;ENSG00000225585
1067;ENSG00000197114
1068;ENSG00000197114
1069;ENSG00000197114
1070;ENSG00000197114
1071;ENSG00000159618
1072;ENSG00000182885
1073;ENSG00000182885
1074;ENSG00000182885
1075;ENSG00000182885
1076;ENSG00000269069
1077;ENSG00000269069
1078;ENSG00000163219
1079;ENSG00000163219
1080;ENSG00000163219
1081;ENSG00000181092
1082;ENSG00000266173
1083;ENSG00000266173
1084;ENSG00000266173
1085;ENSG00000085511
1086;ENSG00000085511
1087;ENSG00000187021
1088;ENSG00000064270
1089;ENSG00000175970
1090;ENSG00000122705
1091;ENSG00000122705
1092;ENSG00000160948
1093;ENSG00000183826
1094;ENSG00000163882
1095;ENSG00000099804
1096;ENSG00000221900
1097;ENSG00000180090
1098;ENSG00000185269
1099;ENSG00000143627
1100;ENSG00000143627
1101;ENSG00000143627
1102;ENSG00000143627
1103;ENSG00000143627
1104;ENSG00000204542
1105;ENSG00000198910
1106;ENSG00000198910
1107;ENSG00000260027
1108;ENSG00000167037
1109;ENSG00000167037
1110;ENSG00000166947
1111;ENSG00000204930
1112;ENSG00000259267
1113;ENSG00000123358
1114;ENSG00000123358
1115;ENSG00000123358
1116;ENSG00000175054
1117;ENSG00000175054
1118;ENSG00000175054
1119;ENSG00000156925
1120;ENSG00000099365
1121;ENSG00000160392
1122;ENSG00000127328
1123;ENSG00000120068
1124;ENSG00000101327
1125;ENSG00000164933
1126;ENSG00000134825
1127;ENSG00000221955
1128;ENSG00000163531
1129;ENSG00000163531
1130;ENSG00000163531
1131;ENSG00000172209
1132;ENSG00000167355
1133;ENSG00000167355
1134;ENSG00000136861
1135;ENSG00000136861
1136;ENSG00000171960
1137;ENSG00000118762
1138;ENSG00000118762
1139;ENSG00000113312
1140;ENSG00000275654
1141;ENSG00000279607
1142;ENSG00000021645
1143;ENSG00000021645
1144;ENSG00000021645
1145;ENSG00000021645
1146;ENSG00000155893
1147;ENSG00000231154
1148;ENSG00000107566
1149;ENSG00000107566
1150;ENSG00000145050
1151;ENSG00000280683
1152;ENSG00000186603
1153;ENSG00000261089
1154;ENSG00000078246
1155;ENSG00000198331
1156;ENSG00000197901
1157;ENSG00000197901
1158;ENSG00000197416
1159;ENSG00000121853
1160;ENSG00000121853
1161;ENSG00000258659
1162;ENSG00000258659
1163;ENSG00000105821
1164;ENSG00000229944
1165;ENSG00000229944
1166;ENSG00000229944
1167;ENSG00000173214
1168;ENSG00000165997
1169;ENSG00000165997
1170;ENSG00000131042
1171;ENSG00000131042
1172;ENSG00000082556
1173;ENSG00000169393
1174;ENSG00000135018
1175;ENSG00000135018
1176;ENSG00000077549
1177;ENSG00000159516
1178;ENSG00000056558
1179;ENSG00000056558
1180;ENSG00000137757
1181;ENSG00000154380
1182;ENSG00000154380
1183;ENSG00000154380
1184;ENSG00000134824
1185;ENSG00000251297
1186;ENSG00000251297
1187;ENSG00000233204
1188;ENSG00000161179
1189;ENSG00000161179
1190;ENSG00000197312
1191;ENSG00000197312
1192;ENSG00000197312
1193;ENSG00000170683
1194;ENSG00000101298
1195;ENSG00000090615
1196;ENSG00000198658
1197;ENSG00000198658
1198;ENSG00000198658
1199;ENSG00000144644
1200;ENSG00000144649
1201;ENSG00000144649
1202;ENSG00000144535
1203;ENSG00000124370
1204;ENSG00000198106
1205;ENSG00000198106
1206;ENSG00000141644
1207;ENSG00000141644
1208;ENSG00000002586
1209;ENSG00000170485
1210;ENSG00000104812
1211;ENSG00000008294
1212;ENSG00000008294
1213;ENSG00000008294
1214;ENSG00000008294
1215;ENSG00000184209
1216;ENSG00000184209
1217;ENSG00000121350
1218;ENSG00000175311
1219;ENSG00000167757
1220;ENSG00000167757
1221;ENSG00000155545
1222;ENSG00000197971
1223;ENSG00000197971
1224;ENSG00000197971
1225;ENSG00000197971
1226;ENSG00000183324
1227;ENSG00000153823
1228;ENSG00000145850
1229;ENSG00000156103
1230;ENSG00000156103
1231;ENSG00000156103
1232;ENSG00000156103
1233;ENSG00000179213
1234;ENSG00000244646
1235;ENSG00000144395
1236;ENSG00000144395
1237;ENSG00000144395
1238;ENSG00000150076
1239;ENSG00000150076
1240;ENSG00000103269
1241;ENSG00000123594
1242;ENSG00000280426
1243;ENSG00000132591
1244;ENSG00000105321
1245;ENSG00000095066
1246;ENSG00000169402
1247;ENSG00000169402
1248;ENSG00000169402
1249;ENSG00000169402
