ENST00000513383	HGNC:2710
ENST00000513348	HGNC:2710
ENST00000503820	HGNC:2710
ENST00000509757	HGNC:2710
ENST00000509218	HGNC:2710
ENST00000503988	HGNC:2710
ENST00000508994	HGNC:2710
ENST00000613563	HGNC:49139
ENST00000317749	HGNC:28031
ENST00000614553	HGNC:28031
ENST00000480282	HGNC:26255
ENST00000264848	HGNC:26255
ENST00000484828	HGNC:26255
ENST00000497610	HGNC:26255
ENST00000494096	HGNC:26255
ENST00000467942	HGNC:26255
ENST00000431717	HGNC:26255
ENST00000479991	HGNC:29430
ENST00000609883	HGNC:29430
ENST00000543604	
ENST00000377298	HGNC:17447
ENST00000477264	HGNC:17447
ENST00000435891	HGNC:17447
ENST00000361311	HGNC:17447
ENST00000464286	HGNC:17447
ENST00000602342	
ENST00000631340	
ENST00000453370	HGNC:40222
ENST00000465925	HGNC:473
ENST00000427987	HGNC:473
ENST00000458307	HGNC:473
ENST00000476226	HGNC:473
ENST00000273588	HGNC:473
ENST00000476127	HGNC:473
ENST00000495436	HGNC:473
ENST00000399379	HGNC:473
ENST00000473163	HGNC:473
ENST00000430521	HGNC:473
ENST00000491800	HGNC:473
ENST00000487589	HGNC:473
ENST00000461210	HGNC:473
ENST00000478594	HGNC:473
ENST00000480957	HGNC:473
ENST00000493046	HGNC:473
ENST00000485108	HGNC:473
ENST00000476828	HGNC:473
ENST00000462048	HGNC:473
ENST00000498571	HGNC:473
ENST00000395338	HGNC:473
ENST00000538581	HGNC:473
ENST00000505114	
ENST00000499554	
ENST00000517747	
ENST00000521775	
ENST00000517798	
ENST00000631870	
ENST00000586448	HGNC:10919
ENST00000255226	HGNC:10919
ENST00000323329	HGNC:10919
ENST00000589658	HGNC:10919
ENST00000378396	HGNC:15283
ENST00000575310	
ENST00000407594	
ENST00000414786	HGNC:14294
ENST00000445220	HGNC:14294
ENST00000262795	HGNC:14294
ENST00000397700	HGNC:14342
ENST00000295297	HGNC:14342
ENST00000512144	HGNC:14342
ENST00000510958	HGNC:14342
ENST00000382383	HGNC:14342
ENST00000444304	HGNC:14342
ENST00000429690	HGNC:14342
ENST00000398718	HGNC:18094
ENST00000587619	
ENST00000485687	HGNC:25622
ENST00000344949	HGNC:25622
ENST00000394144	HGNC:25622
ENST00000486274	HGNC:25622
ENST00000471098	HGNC:25622
ENST00000475134	HGNC:25622
ENST00000484231	HGNC:25622
ENST00000496167	HGNC:25622
ENST00000471273	HGNC:25622
ENST00000217386	HGNC:8528
ENST00000593635	HGNC:32470
ENST00000597761	HGNC:32470
ENST00000599195	HGNC:32470
ENST00000379800	HGNC:20289
ENST00000399012	HGNC:23148
ENST00000484611	HGNC:23148
ENST00000430923	HGNC:23148
ENST00000445062	HGNC:23148
ENST00000381657	HGNC:23148
ENST00000429181	HGNC:23148
ENST00000443019	HGNC:23148
ENST00000415337	HGNC:23148
ENST00000447472	HGNC:23148
ENST00000448477	HGNC:23148
ENST00000381663	HGNC:23148
ENST00000427064	
ENST00000288873	HGNC:28943
ENST00000453171	HGNC:28943
ENST00000407293	HGNC:28943
ENST00000464699	HGNC:28943
ENST00000494572	HGNC:28943
ENST00000452499	HGNC:28943
ENST00000543753	HGNC:28943
ENST00000495649	
ENST00000609089	
ENST00000449922	HGNC:37836
ENST00000497178	HGNC:35552
ENST00000469423	HGNC:6826
ENST00000480851	HGNC:6826
ENST00000493218	HGNC:6826
ENST00000456935	HGNC:6826
ENST00000221363	HGNC:6826
ENST00000466794	HGNC:6826
ENST00000596591	HGNC:6826
ENST00000595880	HGNC:6826
ENST00000433513	HGNC:6826
ENST00000593686	HGNC:6826
ENST00000495617	HGNC:6826
ENST00000465830	HGNC:6826
ENST00000462144	HGNC:6826
ENST00000486847	HGNC:6826
ENST00000596512	HGNC:6826
ENST00000598876	HGNC:6826
ENST00000600281	HGNC:6826
ENST00000438311	HGNC:39013
ENST00000617064	
ENST00000448918	
ENST00000429328	HGNC:43716
ENST00000563281	HGNC:24303
ENST00000632346	
ENST00000632370	
ENST00000593083	
ENST00000618971	
ENST00000616012	
ENST00000477571	HGNC:20651
ENST00000340308	HGNC:20651
ENST00000447932	HGNC:20651
ENST00000326232	HGNC:20651
ENST00000473060	HGNC:20651
ENST00000469636	HGNC:20651
ENST00000498469	HGNC:20651
ENST00000491357	HGNC:20651
ENST00000485538	HGNC:20651
ENST00000492027	HGNC:20651
ENST00000477006	HGNC:20651
ENST00000460560	HGNC:20651
ENST00000485734	HGNC:20651
ENST00000485139	HGNC:20651
ENST00000487319	HGNC:20651
ENST00000485861	HGNC:20651
ENST00000484416	HGNC:20651
ENST00000490760	HGNC:20651
ENST00000464865	HGNC:20651
ENST00000473707	HGNC:20651
ENST00000464834	HGNC:20651
ENST00000469193	HGNC:20651
ENST00000461089	HGNC:20651
ENST00000462881	HGNC:20651
ENST00000495257	HGNC:20651
ENST00000467233	HGNC:20651
ENST00000491505	HGNC:20651
ENST00000493423	HGNC:20651
ENST00000292211	HGNC:15698
ENST00000467683	HGNC:15698
ENST00000491572	HGNC:15698
ENST00000476612	HGNC:15698
ENST00000483639	HGNC:15698
ENST00000474181	HGNC:15698
ENST00000497453	HGNC:15698
ENST00000283195	HGNC:9848
ENST00000425282	HGNC:9848
ENST00000495924	HGNC:9848
ENST00000495506	HGNC:9848
ENST00000629728	HGNC:9848
ENST00000624379	
ENST00000439523	
ENST00000443030	
ENST00000620490	
ENST00000609270	
ENST00000589594	
ENST00000510845	
ENST00000435597	
ENST00000554907	
ENST00000563906	
ENST00000613396	HGNC:10627
ENST00000631877	HGNC:10627
ENST00000631513	HGNC:10627
ENST00000412619	HGNC:35561
ENST00000549484	HGNC:32188
ENST00000547220	HGNC:32188
ENST00000610585	HGNC:32188
ENST00000621361	HGNC:32188
ENST00000620237	HGNC:32188
ENST00000619938	HGNC:32188
ENST00000619210	HGNC:32188
ENST00000622815	HGNC:32188
ENST00000446432	HGNC:29722
ENST00000455071	
ENST00000259523	HGNC:7553
ENST00000517291	HGNC:7553
ENST00000621592	HGNC:7553
ENST00000377970	HGNC:7553
ENST00000524013	HGNC:7553
ENST00000520751	HGNC:7553
ENST00000613283	HGNC:7553
ENST00000507326	HGNC:39307
ENST00000478753	HGNC:19686
ENST00000598702	
ENST00000501965	
ENST00000610320	HGNC:49420
ENST00000615246	HGNC:50259
ENST00000630473	
ENST00000390194	
ENST00000408847	
ENST00000624730	
ENST00000612852	
ENST00000577494	
ENST00000627533	
ENST00000410160	HGNC:47871
ENST00000384677	
ENST00000252482	HGNC:30162
ENST00000413988	HGNC:30162
ENST00000358701	HGNC:30249
ENST00000455222	HGNC:30249
ENST00000616829	HGNC:30249
ENST00000579929	HGNC:41687
ENST00000611926	
ENST00000362576	HGNC:47506
ENST00000600819	
ENST00000578695	
ENST00000613347	
ENST00000391208	HGNC:47935
ENST00000458963	
ENST00000621422	
ENST00000516298	HGNC:43120
ENST00000581392	HGNC:46065
ENST00000411097	
ENST00000579806	HGNC:38965
ENST00000579643	HGNC:46286
ENST00000363599	HGNC:47075
ENST00000611483	
ENST00000221130	HGNC:4623
ENST00000537535	HGNC:4623
ENST00000541648	HGNC:4623
ENST00000546342	HGNC:4623
ENST00000523295	HGNC:4623
ENST00000521479	HGNC:4623
ENST00000384989	HGNC:32105
ENST00000262207	HGNC:18206
ENST00000519798	HGNC:18206
ENST00000520277	HGNC:18206
ENST00000523524	HGNC:18206
ENST00000517786	HGNC:18206
ENST00000384209	HGNC:46988
ENST00000515908	HGNC:43319
ENST00000364728	HGNC:47182
ENST00000537895	HGNC:27288
ENST00000317447	HGNC:27288
ENST00000537290	HGNC:27288
ENST00000540697	HGNC:27288
ENST00000406948	HGNC:27288
ENST00000378345	HGNC:27288
ENST00000541755	HGNC:27288
ENST00000542688	HGNC:27288
ENST00000544543	HGNC:27288
ENST00000538340	HGNC:27288
ENST00000543676	HGNC:27288
ENST00000562204	HGNC:27288
ENST00000537116	HGNC:27288
ENST00000537155	HGNC:27288
ENST00000535176	HGNC:27288
ENST00000393145	HGNC:27288
ENST00000562750	HGNC:27288
ENST00000614302	HGNC:27288
ENST00000408186	
ENST00000384479	HGNC:47753
ENST00000359520	HGNC:19957
ENST00000561228	HGNC:19957
ENST00000558678	HGNC:19957
ENST00000560060	HGNC:19957
ENST00000557786	HGNC:19957
ENST00000561099	HGNC:19957
ENST00000559124	HGNC:19957
ENST00000512439	HGNC:12939
ENST00000451275	HGNC:12939
ENST00000516413	HGNC:34109
ENST00000554220	HGNC:8723
ENST00000553780	HGNC:8723
ENST00000556730	HGNC:8723
ENST00000554760	HGNC:8723
ENST00000554866	HGNC:8723
ENST00000556775	HGNC:8723
ENST00000553511	HGNC:8723
ENST00000554633	HGNC:8723
ENST00000555681	HGNC:8723
ENST00000554276	HGNC:8723
ENST00000557598	HGNC:8723
ENST00000556064	HGNC:8723
ENST00000329597	HGNC:8723
ENST00000606350	
ENST00000613393	
ENST00000401266	
ENST00000516580	HGNC:43314
ENST00000368358	HGNC:19183
ENST00000496230	HGNC:19183
ENST00000467204	HGNC:19183
ENST00000492035	HGNC:19183
ENST00000363475	HGNC:47448
ENST00000459002	
ENST00000611478	HGNC:49946
ENST00000617824	
ENST00000629573	
ENST00000385160	
ENST00000401196	
ENST00000364891	HGNC:47299
ENST00000585029	HGNC:43494
ENST00000262316	HGNC:20561
ENST00000428730	HGNC:20561
ENST00000448893	HGNC:20561
ENST00000486045	HGNC:20561
ENST00000493647	HGNC:20561
ENST00000482904	HGNC:20561
ENST00000417043	HGNC:20561
ENST00000487201	HGNC:20561
ENST00000450643	HGNC:20561
ENST00000419764	HGNC:20561
ENST00000472390	HGNC:20561
ENST00000385100	
ENST00000385071	HGNC:32127
ENST00000384038	HGNC:47166
ENST00000385201	HGNC:31533
ENST00000420911	HGNC:37295
ENST00000614365	
ENST00000615759	
ENST00000578133	HGNC:41879
ENST00000356560	
ENST00000391248	HGNC:48420
ENST00000364456	HGNC:33041
ENST00000363524	HGNC:33617
ENST00000611652	
ENST00000584635	HGNC:41824
ENST00000617653	
ENST00000612638	HGNC:50024
ENST00000617761	
ENST00000616816	HGNC:15502
ENST00000617700	
ENST00000458833	
ENST00000484117	HGNC:46095
ENST00000459386	HGNC:33560
ENST00000411065	
ENST00000384581	HGNC:32655
ENST00000517254	HGNC:47457
ENST00000503647	HGNC:37959
ENST00000505798	HGNC:37959
ENST00000623089	
ENST00000261751	HGNC:1964
ENST00000412074	HGNC:1964
ENST00000559849	HGNC:1964
ENST00000560511	HGNC:1964
ENST00000560868	HGNC:1964
ENST00000558216	HGNC:1964
ENST00000584834	HGNC:41739
ENST00000614029	HGNC:50243
ENST00000391258	HGNC:47593
ENST00000391033	
ENST00000621872	
ENST00000364566	HGNC:47623
ENST00000517284	HGNC:43079
ENST00000408559	
ENST00000384410	
ENST00000579161	
ENST00000489055	HGNC:46299
ENST00000365223	HGNC:33613
ENST00000494551	
ENST00000601728	HGNC:41511
ENST00000384039	HGNC:47398
ENST00000620994	
ENST00000622230	
ENST00000364259	
ENST00000315396	HGNC:26560
ENST00000474199	HGNC:26560
ENST00000497273	HGNC:26560
ENST00000504608	HGNC:26560
ENST00000497803	HGNC:26560
ENST00000483610	HGNC:26560
ENST00000408313	HGNC:35323
ENST00000408233	HGNC:35359
ENST00000429544	HGNC:6919
ENST00000249910	HGNC:6919
ENST00000503197	HGNC:6919
ENST00000509828	HGNC:6919
ENST00000507208	HGNC:6919
ENST00000511009	HGNC:6919
ENST00000515266	HGNC:6919
ENST00000509587	HGNC:6919
ENST00000505883	HGNC:6919
ENST00000393278	HGNC:6919
ENST00000618452	
ENST00000516705	HGNC:34149
ENST00000442586	HGNC:4384
ENST00000490206	HGNC:4384
ENST00000351004	HGNC:4384
ENST00000418742	HGNC:4384
ENST00000457358	HGNC:4384
ENST00000447650	HGNC:4384
ENST00000390868	HGNC:48419
ENST00000516455	HGNC:45687
ENST00000629015	
ENST00000516677	
ENST00000627119	
ENST00000577883	
ENST00000615106	
ENST00000418690	
ENST00000462960	HGNC:46411
ENST00000630434	
ENST00000362188	HGNC:31763
ENST00000364738	HGNC:46978
ENST00000365188	HGNC:45804
ENST00000364814	HGNC:45963
ENST00000408160	
ENST00000605503	HGNC:51502
ENST00000603793	HGNC:51502
ENST00000408103	
ENST00000385204	HGNC:31603
ENST00000259727	HGNC:4376
ENST00000543191	HGNC:4376
ENST00000544145	HGNC:4376
ENST00000540478	HGNC:4376
ENST00000364412	
ENST00000517174	HGNC:34131
ENST00000577769	HGNC:46668
ENST00000578714	HGNC:43517
ENST00000610971	
ENST00000384768	
ENST00000612508	
ENST00000362933	HGNC:48122
ENST00000516333	
ENST00000427955	
ENST00000365120	
ENST00000391120	
ENST00000363365	
ENST00000364426	HGNC:46977
ENST00000448859	
ENST00000408737	
ENST00000622866	
ENST00000469816	HGNC:46810
ENST00000517134	HGNC:47227
ENST00000578180	
ENST00000628310	
ENST00000408260	HGNC:35331
ENST00000391096	HGNC:48211
ENST00000459126	
ENST00000363667	HGNC:34055
ENST00000624549	
ENST00000624089	
ENST00000383891	HGNC:48227
ENST00000579598	
ENST00000629831	
ENST00000496780	HGNC:46159
ENST00000419800	
ENST00000459191	HGNC:48504
ENST00000364502	HGNC:48214
ENST00000401192	
ENST00000251102	HGNC:2151
ENST00000564448	HGNC:2151
ENST00000565942	HGNC:2151
ENST00000569643	HGNC:2151
ENST00000564450	HGNC:2151
ENST00000564654	HGNC:2151
ENST00000311183	HGNC:2151
ENST00000562761	HGNC:2151
ENST00000567568	HGNC:2151
ENST00000625288	
ENST00000469773	HGNC:46319
ENST00000408072	
ENST00000384999	HGNC:31595
ENST00000618314	HGNC:50002
ENST00000385225	HGNC:31540
ENST00000362511	HGNC:42569
ENST00000410638	
ENST00000383991	HGNC:47509
ENST00000613601	HGNC:47988
ENST00000616483	HGNC:50832
ENST00000630332	
ENST00000363232	HGNC:47215
ENST00000516879	HGNC:47542
ENST00000618997	
ENST00000364476	
ENST00000604107	HGNC:49717
ENST00000613832	HGNC:46254
ENST00000612745	HGNC:50059
ENST00000384457	HGNC:42920
ENST00000391288	
ENST00000363961	HGNC:10164
ENST00000417299	
ENST00000363404	HGNC:46968
ENST00000408567	HGNC:35355
ENST00000369779	HGNC:10925
ENST00000472422	HGNC:10925
ENST00000369781	HGNC:10925
ENST00000461647	HGNC:10925
ENST00000528649	HGNC:10925
ENST00000492412	HGNC:10925
ENST00000467986	HGNC:10925
ENST00000497687	HGNC:10925
ENST00000541986	HGNC:10925
ENST00000437429	HGNC:10925
ENST00000365731	HGNC:32838
ENST00000364948	HGNC:34067
ENST00000306376	HGNC:3494
ENST00000434744	HGNC:3494
ENST00000480706	HGNC:3494
ENST00000433149	HGNC:3494
ENST00000489830	HGNC:3494
ENST00000484223	HGNC:3494
ENST00000472868	HGNC:3494
ENST00000440773	HGNC:3494
ENST00000421809	HGNC:3494
ENST00000413301	HGNC:3494
ENST00000422039	HGNC:3494
ENST00000476890	HGNC:3494
ENST00000475484	HGNC:3494
ENST00000495808	HGNC:3494
ENST00000572849	
ENST00000384319	HGNC:47849
ENST00000539943	HGNC:19231
ENST00000535981	HGNC:19231
ENST00000362227	HGNC:31881
ENST00000607851	
ENST00000411354	
ENST00000384871	HGNC:31638
ENST00000384553	
ENST00000468558	HGNC:46176
ENST00000516813	HGNC:47844
ENST00000521654	HGNC:21487
ENST00000519971	HGNC:21487
ENST00000519565	HGNC:21487
ENST00000454842	HGNC:21487
ENST00000519799	HGNC:21487
ENST00000368414	HGNC:21487
ENST00000359704	HGNC:21487
ENST00000431104	HGNC:21487
ENST00000432158	HGNC:21487
ENST00000368415	HGNC:21487
ENST00000560949	HGNC:21487
ENST00000448886	
ENST00000622631	HGNC:32647
ENST00000516165	
ENST00000363386	
ENST00000584820	HGNC:49933
ENST00000516339	HGNC:48169
ENST00000613617	HGNC:38207
ENST00000408712	
ENST00000603797	
ENST00000408438	HGNC:33928
ENST00000239446	HGNC:8681
ENST00000515856	HGNC:8681
ENST00000578179	
ENST00000395131	HGNC:4926
ENST00000374606	HGNC:4926
ENST00000395134	HGNC:4926
ENST00000374610	HGNC:4926
ENST00000491382	HGNC:4926
ENST00000463584	HGNC:4926
ENST00000374607	HGNC:4926
ENST00000365454	HGNC:43266
ENST00000363632	
ENST00000621402	
ENST00000583214	
ENST00000410528	HGNC:45995
ENST00000629290	
ENST00000364500	
ENST00000383909	
ENST00000363044	HGNC:33004
ENST00000607223	
ENST00000606649	
ENST00000624319	
ENST00000611512	
ENST00000622701	HGNC:49987
ENST00000620310	
ENST00000496127	HGNC:46532
ENST00000439433	HGNC:40370
ENST00000454595	HGNC:40370
ENST00000516834	HGNC:48099
ENST00000618360	HGNC:50115
ENST00000384181	HGNC:48478
ENST00000611011	HGNC:50150
ENST00000613209	
ENST00000611500	HGNC:46284
ENST00000516068	HGNC:48538
ENST00000384334	
ENST00000459229	HGNC:33615
ENST00000490382	HGNC:46400
ENST00000582636	HGNC:38262
ENST00000610695	
ENST00000408813	HGNC:32755
ENST00000384418	
ENST00000413375	HGNC:13846
ENST00000577957	HGNC:46382
ENST00000516517	HGNC:33091
ENST00000461895	HGNC:46740
ENST00000605292	
ENST00000603462	
ENST00000603180	
ENST00000603985	
ENST00000365484	HGNC:10243
ENST00000488739	HGNC:46772
ENST00000517050	HGNC:47338
ENST00000517108	
ENST00000610995	
ENST00000584776	
ENST00000364157	HGNC:45831
ENST00000619837	
ENST00000463259	HGNC:46777
ENST00000583027	HGNC:43495
ENST00000410868	HGNC:48555
ENST00000390940	HGNC:43119
ENST00000580120	
ENST00000516308	HGNC:48071
ENST00000620824	HGNC:50031
ENST00000516012	HGNC:47546
ENST00000577652	
ENST00000582819	HGNC:46863
ENST00000391078	HGNC:33064
ENST00000583520	HGNC:38338
ENST00000442248	HGNC:8551
ENST00000629979	
ENST00000620768	HGNC:46775
ENST00000408338	HGNC:35320
ENST00000384656	
ENST00000628695	
ENST00000607417	
ENST00000580859	HGNC:41597
ENST00000362490	HGNC:48078
ENST00000362858	HGNC:47618
ENST00000390180	HGNC:33137
ENST00000623658	
ENST00000611262	
ENST00000583857	
ENST00000408879	HGNC:46933
ENST00000384969	HGNC:31588
ENST00000581071	
ENST00000434883	HGNC:33288
ENST00000347264	HGNC:48417
ENST00000459595	HGNC:45682
ENST00000582134	HGNC:41576
ENST00000459428	
ENST00000363093	HGNC:47568
ENST00000459618	HGNC:47292
ENST00000362894	
ENST00000611034	HGNC:50245
ENST00000579909	HGNC:38376
ENST00000594318	
ENST00000600223	
ENST00000384609	HGNC:48411
ENST00000620386	
ENST00000610451	
ENST00000383978	
ENST00000584739	HGNC:43465
ENST00000390176	
ENST00000487345	HGNC:46163
ENST00000363133	HGNC:47949
ENST00000411094	HGNC:45971
ENST00000408093	
ENST00000532465	HGNC:6638
ENST00000325327	HGNC:6638
ENST00000475819	HGNC:6638
ENST00000490554	HGNC:6638
ENST00000527409	HGNC:6638
ENST00000534495	HGNC:6638
ENST00000408703	HGNC:35260
ENST00000408089	
ENST00000579333	
ENST00000390982	HGNC:42798
ENST00000363543	HGNC:33014
ENST00000501338	
ENST00000504056	
ENST00000502262	
ENST00000504967	
ENST00000517078	HGNC:47393
ENST00000626231	
ENST00000384845	HGNC:32843
ENST00000616309	
ENST00000431286	
ENST00000384198	
ENST00000365557	HGNC:47707
ENST00000582434	HGNC:38205
ENST00000582434	HGNC:38294
ENST00000621816	HGNC:50108
ENST00000384112	HGNC:47709
ENST00000516584	HGNC:47967
ENST00000454167	HGNC:40369
ENST00000581939	
ENST00000581515	
ENST00000516171	HGNC:47399
ENST00000390184	
ENST00000625512	
ENST00000617599	HGNC:50838
ENST00000629043	
ENST00000365151	
ENST00000408283	
ENST00000628998	
ENST00000363960	HGNC:45858
ENST00000406588	HGNC:16582
ENST00000578474	HGNC:43516
ENST00000516323	HGNC:47758
ENST00000615688	HGNC:19978
ENST00000621875	HGNC:15505
ENST00000621146	HGNC:15505
ENST00000612567	HGNC:15505
ENST00000582373	
ENST00000578807	HGNC:10188
ENST00000410966	HGNC:45821
ENST00000384320	HGNC:10201
ENST00000515948	HGNC:47811
ENST00000422071	
ENST00000391313	
ENST00000516602	HGNC:48050
ENST00000585099	HGNC:41558
ENST00000384014	
ENST00000364839	HGNC:47649
ENST00000410889	HGNC:46963
ENST00000384743	HGNC:42484
ENST00000426374	
ENST00000579442	HGNC:43514
ENST00000630968	
ENST00000577207	HGNC:46424
ENST00000384295	
ENST00000620672	
ENST00000365306	HGNC:33026
ENST00000364900	HGNC:47347
ENST00000612207	HGNC:11542
ENST00000618233	HGNC:11542
ENST00000620269	HGNC:11542
ENST00000617079	HGNC:11542
ENST00000625009	HGNC:11542
ENST00000611977	HGNC:32395
ENST00000578485	HGNC:46719
ENST00000378962	HGNC:25667
ENST00000582013	
ENST00000384674	HGNC:10221
ENST00000617573	
ENST00000417252	HGNC:23958
ENST00000577405	HGNC:46154
ENST00000363054	HGNC:48215
ENST00000614973	
ENST00000615262	
ENST00000390750	
ENST00000620680	HGNC:50245
ENST00000613715	
ENST00000408147	
ENST00000582750	
ENST00000622450	
ENST00000364951	HGNC:42507
ENST00000365165	
ENST00000516893	HGNC:45692
ENST00000410427	HGNC:47318
ENST00000613745	HGNC:46357
ENST00000362942	HGNC:47391
ENST00000629086	
ENST00000040584	HGNC:5129
ENST00000581907	
ENST00000613413	HGNC:50048
ENST00000583568	
ENST00000515945	HGNC:47962
ENST00000411365	
ENST00000462298	HGNC:46166
ENST00000401174	
ENST00000410613	
ENST00000580341	HGNC:46489
ENST00000612847	
ENST00000578598	HGNC:38883
ENST00000578598	HGNC:38959
ENST00000414990	HGNC:33604
ENST00000611395	HGNC:38325
ENST00000488710	HGNC:46063
ENST00000617390	HGNC:50830
ENST00000365739	HGNC:32073
ENST00000427009	
ENST00000390846	
ENST00000614525	
ENST00000383957	HGNC:47120
ENST00000607774	HGNC:47054
ENST00000385244	HGNC:32129
ENST00000391036	
ENST00000614912	
ENST00000583420	HGNC:32742
ENST00000384582	HGNC:47392
ENST00000515939	HGNC:46897
ENST00000584846	HGNC:38392
ENST00000383863	HGNC:47095
ENST00000616345	
ENST00000384123	
ENST00000391069	
ENST00000363377	HGNC:47217
ENST00000577546	
ENST00000620884	HGNC:50125
ENST00000616633	
ENST00000384968	HGNC:32853
ENST00000447784	HGNC:42740
ENST00000384695	
ENST00000481521	HGNC:46293
ENST00000453033	HGNC:30160
ENST00000365110	
ENST00000580097	
ENST00000516612	HGNC:48032
ENST00000582502	HGNC:46421
ENST00000363442	HGNC:45979
ENST00000622862	
ENST00000459118	HGNC:45681
ENST00000480777	HGNC:46833
ENST00000408126	
ENST00000385075	HGNC:32095
ENST00000364867	HGNC:48475
ENST00000619406	
ENST00000612047	
ENST00000584133	
ENST00000411062	
ENST00000629083	
ENST00000383951	HGNC:47107
ENST00000471592	HGNC:46435
ENST00000619471	HGNC:37660
ENST00000516048	HGNC:43262
ENST00000364023	HGNC:47907
ENST00000482473	HGNC:46757
ENST00000423757	HGNC:7914
ENST00000410699	
ENST00000584070	HGNC:38943
ENST00000362723	HGNC:33002
ENST00000465067	HGNC:46350
ENST00000479178	HGNC:46670
ENST00000579090	
ENST00000617595	HGNC:43339
ENST00000391224	HGNC:47429
ENST00000363515	
ENST00000364264	
ENST00000384893	HGNC:31511
ENST00000399607	HGNC:9546
ENST00000434587	HGNC:9546
ENST00000473852	HGNC:9546
ENST00000383234	HGNC:9546
ENST00000399619	HGNC:9546
ENST00000461032	HGNC:9546
ENST00000364056	HGNC:47923
ENST00000390130	
ENST00000517242	
ENST00000217402	HGNC:16171
ENST00000631215	
ENST00000516694	HGNC:47494
ENST00000557964	
ENST00000408094	
ENST00000625271	
ENST00000614676	
ENST00000613649	HGNC:14388
ENST00000614889	HGNC:14388
ENST00000365049	HGNC:47985
ENST00000619194	
ENST00000384741	HGNC:34247
ENST00000362347	HGNC:48086
ENST00000410718	HGNC:48563
ENST00000579379	
ENST00000620546	
ENST00000578480	HGNC:41783
ENST00000384472	HGNC:48490
ENST00000401203	
ENST00000458875	HGNC:34144
ENST00000363598	HGNC:43303
ENST00000363029	
ENST00000365452	HGNC:43031
ENST00000384422	
ENST00000607194	HGNC:34106
ENST00000611868	
ENST00000481857	HGNC:46518
ENST00000411144	HGNC:42607
ENST00000579587	
ENST00000517283	
ENST00000384867	HGNC:32093
ENST00000362828	
ENST00000614897	
ENST00000363424	
ENST00000621195	HGNC:25999
ENST00000628420	HGNC:25999
ENST00000364765	
ENST00000410453	HGNC:45882
ENST00000579472	HGNC:41853
ENST00000516069	
ENST00000364390	HGNC:48038
ENST00000516227	HGNC:46012
ENST00000365180	HGNC:47354
ENST00000363378	HGNC:43114
ENST00000363823	
ENST00000629587	
ENST00000411355	HGNC:47917
ENST00000579035	
ENST00000578597	
ENST00000390149	
ENST00000617008	HGNC:50087
ENST00000450040	
ENST00000384563	
ENST00000517144	HGNC:47195
ENST00000385010	HGNC:32085
ENST00000629118	
ENST00000401555	HGNC:11704
ENST00000616942	
ENST00000613701	
ENST00000408230	
ENST00000219197	HGNC:1543
ENST00000564786	HGNC:1543
ENST00000536749	HGNC:1543
ENST00000390756	
ENST00000363068	
ENST00000577441	
ENST00000621753	
ENST00000616672	
ENST00000615643	
ENST00000577308	HGNC:38936
ENST00000606815	HGNC:42622
ENST00000577937	
ENST00000582398	
ENST00000581525	HGNC:10205
ENST00000583374	
ENST00000408448	HGNC:46922
ENST00000401195	
ENST00000408386	
ENST00000408156	
ENST00000516534	HGNC:48527
ENST00000490220	HGNC:7532
ENST00000468506	HGNC:7532
ENST00000398600	HGNC:7532
ENST00000413778	HGNC:7532
ENST00000419044	HGNC:7532
ENST00000398598	HGNC:7532
ENST00000424365	HGNC:7532
ENST00000484465	HGNC:7532
ENST00000417963	HGNC:7532
ENST00000441677	HGNC:7532
ENST00000478268	HGNC:7532
ENST00000427464	HGNC:7532
ENST00000288383	HGNC:7532
ENST00000467510	HGNC:7532
ENST00000486275	HGNC:7532
ENST00000491110	HGNC:7532
ENST00000455164	HGNC:7532
ENST00000619682	HGNC:7532
ENST00000584593	HGNC:41543
ENST00000384048	HGNC:10166
ENST00000516903	HGNC:32571
ENST00000400754	
ENST00000585055	
ENST00000431853	HGNC:23940
ENST00000585186	HGNC:46504
ENST00000613708	
ENST00000458769	
ENST00000480166	HGNC:46104
ENST00000583321	HGNC:38191
ENST00000517027	HGNC:47430
ENST00000408591	HGNC:46915
ENST00000618470	HGNC:48221
ENST00000410711	
ENST00000614603	HGNC:50207
ENST00000485107	HGNC:46283
ENST00000577404	HGNC:38311
ENST00000390227	HGNC:33133
ENST00000464966	HGNC:46090
ENST00000408600	HGNC:46940
ENST00000364577	HGNC:43409
ENST00000515938	HGNC:34156
ENST00000622247	
ENST00000384402	
ENST00000579932	HGNC:41625
ENST00000416115	HGNC:44685
ENST00000613791	
ENST00000444785	HGNC:31340
ENST00000516166	HGNC:47681
ENST00000384179	HGNC:47421
ENST00000410222	HGNC:45942
ENST00000365394	HGNC:42854
ENST00000365201	
ENST00000577874	HGNC:41529
ENST00000517018	HGNC:45735
ENST00000616639	
ENST00000579659	HGNC:41883
ENST00000458980	HGNC:34122
ENST00000517140	
ENST00000582041	
ENST00000364346	
ENST00000561733	HGNC:9910
ENST00000431446	HGNC:9910
ENST00000496459	HGNC:9910
ENST00000568578	HGNC:9910
ENST00000419968	HGNC:9910
ENST00000464781	HGNC:9910
ENST00000320676	HGNC:9910
ENST00000562646	HGNC:9910
ENST00000565438	HGNC:9910
ENST00000567262	HGNC:9910
ENST00000563370	HGNC:9910
ENST00000565907	HGNC:9910
ENST00000363507	
ENST00000428007	HGNC:38096
