ENSG00000163625	ENST00000514071	WDFY3	HGNC:20751	
ENSG00000157992	ENST00000452499	KRTCAP3	HGNC:28943	
ENSG00000230763	ENST00000445702	HLA-DPB1	HGNC:4940	
ENSG00000129187	ENST00000507543	DCTD	HGNC:2710	
ENSG00000133422	ENST00000429468	MORC2	HGNC:23573	
ENSG00000136997	ENST00000613283	MYC	HGNC:7553	
ENSG00000132874	ENST00000255226	SLC14A2	HGNC:10919	Q15849
ENSG00000133422	ENST00000445980	MORC2	HGNC:23573	
ENSG00000163625	ENST00000509172	WDFY3	HGNC:20751	
ENSG00000129187	ENST00000438320	DCTD	HGNC:2710	P32321
ENSG00000157992	ENST00000543753	KRTCAP3	HGNC:28943	Q53RY4
ENSG00000219435	ENST00000539943	TEX40	HGNC:19231	
ENSG00000163625	ENST00000502713	WDFY3	HGNC:20751	
ENSG00000129187	ENST00000507631	DCTD	HGNC:2710	
ENSG00000280178	ENST00000624319			
ENSG00000132874	ENST00000323329	SLC14A2	HGNC:10919	
ENSG00000120324	ENST00000239446	PCDHB10	HGNC:8681	Q9UN67
ENSG00000230763	ENST00000455122	HLA-DPB1	HGNC:4940	
ENSG00000105479	ENST00000315396	CCDC114	HGNC:26560	Q96M63
ENSG00000132874	ENST00000589658	SLC14A2	HGNC:10919	Q15849
ENSG00000145020	ENST00000427987	AMT	HGNC:473	
ENSG00000279119	ENST00000623658			
ENSG00000165661	ENST00000358701	QSOX2	HGNC:30249	Q6ZRP7
ENSG00000165661	ENST00000455222	QSOX2	HGNC:30249	
ENSG00000120324	ENST00000515856	PCDHB10	HGNC:8681	
ENSG00000133422	ENST00000215862	MORC2	HGNC:23573	Q9Y6X9
ENSG00000145020	ENST00000458307	AMT	HGNC:473	P48728
ENSG00000165661	ENST00000616829	QSOX2	HGNC:30249	
ENSG00000228517	ENST00000434883	CT47A7	HGNC:33288	Q5JQC4
ENSG00000280575	ENST00000629043			
ENSG00000280817	ENST00000628998			
ENSG00000137198	ENST00000259727	GMPR	HGNC:4376	P36959
ENSG00000129187	ENST00000510370	DCTD	HGNC:2710	P32321
ENSG00000143630	ENST00000368358	HCN3	HGNC:19183	Q9P1Z3
ENSG00000129187	ENST00000503182	DCTD	HGNC:2710	
ENSG00000129187	ENST00000510307	DCTD	HGNC:2710	
ENSG00000275606	ENST00000622450			
ENSG00000129187	ENST00000512766	DCTD	HGNC:2710	
ENSG00000120280	ENST00000378962	CXorf21	HGNC:25667	Q9HAI6
ENSG00000129187	ENST00000514754	DCTD	HGNC:2710	
ENSG00000037965	ENST00000040584	HOXC8	HGNC:5129	P31273
ENSG00000277733	ENST00000621875	MBOAT7	HGNC:15505	
ENSG00000275474	ENST00000615688	RDH13	HGNC:19978	
ENSG00000129187	ENST00000513348	DCTD	HGNC:2710	
ENSG00000277733	ENST00000621146	MBOAT7	HGNC:15505	
ENSG00000205038	ENST00000378402	PKHD1L1	HGNC:20313	Q86WI1
ENSG00000277733	ENST00000612567	MBOAT7	HGNC:15505	
ENSG00000129187	ENST00000503820	DCTD	HGNC:2710	
ENSG00000188488	ENST00000553780	SERPINA5	HGNC:8723	P05154
ENSG00000182378	ENST00000399012	PLCXD1	HGNC:23148	Q9NUJ7
ENSG00000117971	ENST00000261751	CHRNB4	HGNC:1964	P30926
ENSG00000129187	ENST00000509757	DCTD	HGNC:2710	
ENSG00000205038	ENST00000526472	PKHD1L1	HGNC:20313	
ENSG00000281889	ENST00000625271			
ENSG00000129187	ENST00000509218	DCTD	HGNC:2710	
ENSG00000117971	ENST00000412074	CHRNB4	HGNC:1964	P30926
ENSG00000129187	ENST00000503988	DCTD	HGNC:2710	
ENSG00000007384	ENST00000262316	RHBDF1	HGNC:20561	Q96CC6
ENSG00000146373	ENST00000521654	RNF217	HGNC:21487	Q8TC41
ENSG00000129187	ENST00000508994	DCTD	HGNC:2710	
ENSG00000182378	ENST00000430923	PLCXD1	HGNC:23148	
ENSG00000176715	ENST00000317447	ACSF3	HGNC:27288	Q4G176
ENSG00000176715	ENST00000537290	ACSF3	HGNC:27288	
ENSG00000182378	ENST00000445062	PLCXD1	HGNC:23148	
ENSG00000117971	ENST00000559849	CHRNB4	HGNC:1964	
ENSG00000277086	ENST00000621195	MTMR10	HGNC:25999	Q9NXD2
ENSG00000277086	ENST00000628420	MTMR10	HGNC:25999	
ENSG00000176715	ENST00000540697	ACSF3	HGNC:27288	
ENSG00000182378	ENST00000381657	PLCXD1	HGNC:23148	Q9NUJ7
ENSG00000176715	ENST00000406948	ACSF3	HGNC:27288	Q4G176
ENSG00000274847	ENST00000400754			
ENSG00000272000	ENST00000607223			
ENSG00000182378	ENST00000429181	PLCXD1	HGNC:23148	
ENSG00000272000	ENST00000606649			
ENSG00000204220	ENST00000395131	PFDN6	HGNC:4926	O15212
ENSG00000146373	ENST00000519565	RNF217	HGNC:21487	
ENSG00000007384	ENST00000428730	RHBDF1	HGNC:20561	
ENSG00000182378	ENST00000443019	PLCXD1	HGNC:23148	
ENSG00000176715	ENST00000378345	ACSF3	HGNC:27288	
ENSG00000176619	ENST00000325327	LMNB2	HGNC:6638	
ENSG00000182378	ENST00000415337	PLCXD1	HGNC:23148	
ENSG00000279247	ENST00000612207	TAF9	HGNC:11542	
ENSG00000007384	ENST00000448893	RHBDF1	HGNC:20561	
ENSG00000176715	ENST00000541755	ACSF3	HGNC:27288	
ENSG00000204220	ENST00000374606	PFDN6	HGNC:4926	O15212
ENSG00000168679	ENST00000369779	SLC16A4	HGNC:10925	O15374
ENSG00000279247	ENST00000618233	TAF9	HGNC:11542	
ENSG00000182378	ENST00000447472	PLCXD1	HGNC:23148	
ENSG00000101421	ENST00000217402	CHMP4B	HGNC:16171	Q9H444
ENSG00000127955	ENST00000351004	GNAI1	HGNC:4384	P63096
ENSG00000182378	ENST00000448477	PLCXD1	HGNC:23148	
ENSG00000102924	ENST00000219197	CBLN1	HGNC:1543	P23435
ENSG00000258002	ENST00000548618			
ENSG00000188488	ENST00000554760	SERPINA5	HGNC:8723	
ENSG00000146373	ENST00000519799	RNF217	HGNC:21487	
ENSG00000182378	ENST00000381663	PLCXD1	HGNC:23148	Q9NUJ7
ENSG00000102924	ENST00000564786	CBLN1	HGNC:1543	
ENSG00000176715	ENST00000542688	ACSF3	HGNC:27288	
ENSG00000279247	ENST00000620269	TAF9	HGNC:11542	
ENSG00000176715	ENST00000544543	ACSF3	HGNC:27288	
ENSG00000168679	ENST00000472422	SLC16A4	HGNC:10925	O15374
ENSG00000146373	ENST00000368414	RNF217	HGNC:21487	
ENSG00000274566	ENST00000613649	GP6	HGNC:14388	Q9HCN6
ENSG00000007384	ENST00000417043	RHBDF1	HGNC:20561	
ENSG00000127955	ENST00000418742	GNAI1	HGNC:4384	
ENSG00000176715	ENST00000538340	ACSF3	HGNC:27288	
ENSG00000102924	ENST00000536749	CBLN1	HGNC:1543	P23435
ENSG00000153201	ENST00000283195	RANBP2	HGNC:9848	P49792
ENSG00000188488	ENST00000554866	SERPINA5	HGNC:8723	P05154
ENSG00000204220	ENST00000374610	PFDN6	HGNC:4926	O15212
ENSG00000279247	ENST00000617079	TAF9	HGNC:11542	
ENSG00000104774	ENST00000456935	MAN2B1	HGNC:6826	O00754
ENSG00000279247	ENST00000625009	TAF9	HGNC:11542	
ENSG00000146373	ENST00000359704	RNF217	HGNC:21487	Q8TC41
ENSG00000176715	ENST00000543676	ACSF3	HGNC:27288	
ENSG00000153201	ENST00000425282	RANBP2	HGNC:9848	
ENSG00000280080	ENST00000625149			
ENSG00000007384	ENST00000450643	RHBDF1	HGNC:20561	
ENSG00000127955	ENST00000457358	GNAI1	HGNC:4384	P63096
ENSG00000104774	ENST00000221363	MAN2B1	HGNC:6826	O00754
ENSG00000275843	ENST00000611410	NLRP2	HGNC:22948	
ENSG00000204220	ENST00000463584	PFDN6	HGNC:4926	
ENSG00000274566	ENST00000614889	GP6	HGNC:14388	Q9HCN6
ENSG00000007384	ENST00000419764	RHBDF1	HGNC:20561	
ENSG00000168679	ENST00000369781	SLC16A4	HGNC:10925	O15374
ENSG00000275843	ENST00000621594	NLRP2	HGNC:22948	
ENSG00000127955	ENST00000447650	GNAI1	HGNC:4384	
ENSG00000275843	ENST00000618018	NLRP2	HGNC:22948	
ENSG00000146373	ENST00000432158	RNF217	HGNC:21487	
ENSG00000204220	ENST00000374607	PFDN6	HGNC:4926	O15212
ENSG00000188488	ENST00000556775	SERPINA5	HGNC:8723	
ENSG00000188488	ENST00000553511	SERPINA5	HGNC:8723	
ENSG00000153201	ENST00000629728	RANBP2	HGNC:9848	
ENSG00000275843	ENST00000618694	NLRP2	HGNC:22948	
ENSG00000188488	ENST00000554633	SERPINA5	HGNC:8723	
ENSG00000146373	ENST00000560949	RNF217	HGNC:21487	
ENSG00000176715	ENST00000535176	ACSF3	HGNC:27288	
ENSG00000188488	ENST00000555681	SERPINA5	HGNC:8723	
ENSG00000188488	ENST00000554276	SERPINA5	HGNC:8723	P05154
ENSG00000243594	ENST00000399607	PSMB9	HGNC:9546	
ENSG00000129873	ENST00000382867	CDY2B	HGNC:23921	Q9Y6F7
ENSG00000176715	ENST00000614302	ACSF3	HGNC:27288	Q4G176
ENSG00000243594	ENST00000434587	PSMB9	HGNC:9546	
ENSG00000168679	ENST00000461647	SLC16A4	HGNC:10925	
ENSG00000160714	ENST00000292211	UBE2Q1	HGNC:15698	Q7Z7E8
ENSG00000188488	ENST00000557598	SERPINA5	HGNC:8723	
ENSG00000148730	ENST00000373218	EIF4EBP2	HGNC:3289	Q13542
ENSG00000129873	ENST00000544303	CDY2B	HGNC:23921	
ENSG00000244405	ENST00000306376	ETV5	HGNC:3494	P41161
ENSG00000188488	ENST00000556064	SERPINA5	HGNC:8723	
ENSG00000273916	ENST00000621792	NCR1	HGNC:6731	
ENSG00000168679	ENST00000528649	SLC16A4	HGNC:10925	
ENSG00000244405	ENST00000434744	ETV5	HGNC:3494	P41161
ENSG00000129071	ENST00000429544	MBD4	HGNC:6919	O95243
ENSG00000188488	ENST00000329597	SERPINA5	HGNC:8723	P05154
ENSG00000273916	ENST00000614638	NCR1	HGNC:6731	
ENSG00000273916	ENST00000612577	NCR1	HGNC:6731	
ENSG00000157800	ENST00000477571	SLC37A3	HGNC:20651	
ENSG00000267303	ENST00000586529			
ENSG00000168679	ENST00000492412	SLC16A4	HGNC:10925	
ENSG00000172938	ENST00000309106	MRGPRD	HGNC:29626	Q8TDS7
ENSG00000280034	ENST00000624185			
ENSG00000171603	ENST00000377298	CLSTN1	HGNC:17447	O94985
ENSG00000273916	ENST00000615651	NCR1	HGNC:6731	
ENSG00000168679	ENST00000467986	SLC16A4	HGNC:10925	
ENSG00000244405	ENST00000433149	ETV5	HGNC:3494	
ENSG00000281446	ENST00000628460			
ENSG00000196663	ENST00000359520	TECPR2	HGNC:19957	O15040
ENSG00000243594	ENST00000383234	PSMB9	HGNC:9546	P28065
ENSG00000243594	ENST00000399619	PSMB9	HGNC:9546	
ENSG00000168679	ENST00000541986	SLC16A4	HGNC:10925	O15374
ENSG00000274588	ENST00000611977	DGKK	HGNC:32395	Q5KSL6
ENSG00000168679	ENST00000437429	SLC16A4	HGNC:10925	O15374
ENSG00000196663	ENST00000558678	TECPR2	HGNC:19957	O15040
ENSG00000145020	ENST00000273588	AMT	HGNC:473	P48728
ENSG00000071282	ENST00000157600	LMCD1	HGNC:6633	Q9NZU5
ENSG00000244405	ENST00000440773	ETV5	HGNC:3494	
ENSG00000171603	ENST00000435891	CLSTN1	HGNC:17447	
ENSG00000244405	ENST00000421809	ETV5	HGNC:3494	
ENSG00000168060	ENST00000533753	NAALADL1	HGNC:23536	
ENSG00000244405	ENST00000413301	ETV5	HGNC:3494	
ENSG00000166260	ENST00000576370	COX11	HGNC:2261	Q9Y6N1
ENSG00000036054	ENST00000344949	TBC1D23	HGNC:25622	Q9NUY8
ENSG00000171603	ENST00000361311	CLSTN1	HGNC:17447	O94985
ENSG00000278923	ENST00000623604			
ENSG00000147274	ENST00000431446	RBMX	HGNC:9910	P38159
ENSG00000112599	ENST00000230361	GUCA1B	HGNC:4679	Q9UMX6
ENSG00000071282	ENST00000426878	LMCD1	HGNC:6633	
ENSG00000244405	ENST00000422039	ETV5	HGNC:3494	
ENSG00000178605	ENST00000326153	GTPBP6	HGNC:30189	
ENSG00000145020	ENST00000399379	AMT	HGNC:473	
ENSG00000071282	ENST00000415597	LMCD1	HGNC:6633	
ENSG00000129071	ENST00000249910	MBD4	HGNC:6919	O95243
ENSG00000278257	ENST00000621285	LENG1	HGNC:15502	
ENSG00000145020	ENST00000430521	AMT	HGNC:473	
ENSG00000177191	ENST00000321702	B3GNT8	HGNC:24139	Q7Z7M8
ENSG00000171853	ENST00000382110	TRAPPC12	HGNC:24284	Q8WVT3
ENSG00000121005	ENST00000262207	CRISPLD1	HGNC:18206	Q9H336
ENSG00000279081	ENST00000624447			
ENSG00000166260	ENST00000572558	COX11	HGNC:2261	Q9Y6N1
ENSG00000248329	ENST00000507152	APELA	HGNC:48925	P0DMC3
ENSG00000214513	ENST00000398468	NOTO	HGNC:31839	A8MTQ0
ENSG00000278119	ENST00000611771	GOLGA8J	HGNC:38650	A6NMD2
ENSG00000129071	ENST00000503197	MBD4	HGNC:6919	O95243
ENSG00000036054	ENST00000394144	TBC1D23	HGNC:25622	Q9NUY8
ENSG00000166260	ENST00000574821	COX11	HGNC:2261	
ENSG00000171853	ENST00000324266	TRAPPC12	HGNC:24284	Q8WVT3
ENSG00000248329	ENST00000515275	APELA	HGNC:48925	P0DMC3
ENSG00000211661	ENST00000390307	IGLV3-22	HGNC:5906	
ENSG00000121005	ENST00000520277	CRISPLD1	HGNC:18206	
ENSG00000166106	ENST00000299164	ADAMTS15	HGNC:16305	Q8TE58
ENSG00000168522	ENST00000302279	FNTA	HGNC:3782	P49354
ENSG00000185982	ENST00000334391	DEFB128	HGNC:18106	Q7Z7B8
ENSG00000129071	ENST00000509828	MBD4	HGNC:6919	
ENSG00000248329	ENST00000510062	APELA	HGNC:48925	P0DMC3
ENSG00000233816	ENST00000610660	IFNA13	HGNC:5419	
ENSG00000171150	ENST00000306503	SOCS5	HGNC:16852	O75159
ENSG00000171853	ENST00000411973	TRAPPC12	HGNC:24284	
ENSG00000134809	ENST00000257245	TIMM10	HGNC:11814	P62072
ENSG00000071282	ENST00000454244	LMCD1	HGNC:6633	Q9NZU5
ENSG00000171853	ENST00000457845	TRAPPC12	HGNC:24284	
ENSG00000173926	ENST00000308660	MARCH3	HGNC:28728	Q86UD3
ENSG00000129071	ENST00000507208	MBD4	HGNC:6919	O95243
ENSG00000180822	ENST00000509933	PSMG4	HGNC:21108	
ENSG00000171853	ENST00000441983	TRAPPC12	HGNC:24284	
ENSG00000134809	ENST00000525587	TIMM10	HGNC:11814	P62072
ENSG00000171853	ENST00000417243	TRAPPC12	HGNC:24284	
ENSG00000184032	ENST00000330798	KRTAP20-2	HGNC:18944	Q3LI61
ENSG00000171150	ENST00000394861	SOCS5	HGNC:16852	O75159
ENSG00000163833	ENST00000338040	FBXO40	HGNC:29816	Q9UH90
ENSG00000176407	ENST00000456682	KCMF1	HGNC:20589	
ENSG00000071282	ENST00000456506	LMCD1	HGNC:6633	
ENSG00000233816	ENST00000449498	IFNA13	HGNC:5419	P01562
ENSG00000171853	ENST00000441099	TRAPPC12	HGNC:24284	
ENSG00000267954	ENST00000598975			
ENSG00000134809	ENST00000525158	TIMM10	HGNC:11814	P62072
ENSG00000147274	ENST00000568578	RBMX	HGNC:9910	
ENSG00000166260	ENST00000299335	COX11	HGNC:2261	Q9Y6N1
ENSG00000171853	ENST00000415624	TRAPPC12	HGNC:24284	
ENSG00000166260	ENST00000571584	COX11	HGNC:2261	
ENSG00000173926	ENST00000515241	MARCH3	HGNC:28728	Q86UD3
ENSG00000180822	ENST00000380306	PSMG4	HGNC:21108	
ENSG00000071282	ENST00000397386	LMCD1	HGNC:6633	
ENSG00000171853	ENST00000437733	TRAPPC12	HGNC:24284	
ENSG00000179178	ENST00000439858	TMEM125	HGNC:28275	Q96AQ2
ENSG00000171853	ENST00000416918	TRAPPC12	HGNC:24284	
ENSG00000168763	ENST00000377060	CNNM3	HGNC:104	Q8NE01
ENSG00000171132	ENST00000421201	PRKCE	HGNC:9401	
ENSG00000171853	ENST00000452495	TRAPPC12	HGNC:24284	
ENSG00000036054	ENST00000471098	TBC1D23	HGNC:25622	
ENSG00000198707	ENST00000552810	CEP290	HGNC:29021	O15078
ENSG00000125903	ENST00000246105	DEFB129	HGNC:16218	Q9H1M3
ENSG00000179178	ENST00000432792	TMEM125	HGNC:28275	Q96AQ2
ENSG00000036054	ENST00000475134	TBC1D23	HGNC:25622	
ENSG00000198707	ENST00000604024	CEP290	HGNC:29021	
ENSG00000244242	ENST00000382123	IFITM10	HGNC:40022	
ENSG00000145020	ENST00000395338	AMT	HGNC:473	P48728
ENSG00000211689	ENST00000443402	TRGC1	HGNC:12275	
ENSG00000145020	ENST00000538581	AMT	HGNC:473	P48728
ENSG00000168060	ENST00000532450	NAALADL1	HGNC:23536	
ENSG00000168522	ENST00000526755	FNTA	HGNC:3782	
ENSG00000198707	ENST00000547926	CEP290	HGNC:29021	
ENSG00000179178	ENST00000456751	TMEM125	HGNC:28275	
ENSG00000198707	ENST00000550962	CEP290	HGNC:29021	
ENSG00000223957	ENST00000487340	NEU1	HGNC:7758	
ENSG00000168522	ENST00000533383	FNTA	HGNC:3782	
ENSG00000101882	ENST00000371410	NKAP	HGNC:29873	Q8N5F7
ENSG00000119812	ENST00000238823	FAM98A	HGNC:24520	Q8NCA5
ENSG00000198707	ENST00000552770	CEP290	HGNC:29021	
ENSG00000168522	ENST00000533998	FNTA	HGNC:3782	
ENSG00000203909	ENST00000370370	DPPA5	HGNC:19201	A6NC42
ENSG00000270024	ENST00000519289	C8orf44-SGK3	HGNC:48354	
ENSG00000168763	ENST00000305510	CNNM3	HGNC:104	Q8NE01
ENSG00000129071	ENST00000393278	MBD4	HGNC:6919	O95243
ENSG00000164256	ENST00000635252	PRDM9	HGNC:13994	
ENSG00000168522	ENST00000531266	FNTA	HGNC:3782	
ENSG00000224994	ENST00000456425	TRIM39	HGNC:10065	
ENSG00000276167	ENST00000613831	TAS2R50	HGNC:18882	P59544
ENSG00000227222	ENST00000456005	DHX16	HGNC:2739	
ENSG00000168522	ENST00000525699	FNTA	HGNC:3782	
ENSG00000121005	ENST00000523524	CRISPLD1	HGNC:18206	
ENSG00000119812	ENST00000403368	FAM98A	HGNC:24520	
ENSG00000198707	ENST00000309041	CEP290	HGNC:29021	
ENSG00000163705	ENST00000524279	FANCD2OS	HGNC:28623	Q96PS1
ENSG00000168522	ENST00000529687	FNTA	HGNC:3782	
ENSG00000277462	ENST00000366503	ZNF670	HGNC:28167	Q9BS34
ENSG00000224994	ENST00000438089	TRIM39	HGNC:10065	
ENSG00000168522	ENST00000533336	FNTA	HGNC:3782	
ENSG00000257207	ENST00000603767			
ENSG00000151838	ENST00000537690	CCDC175	HGNC:19847	P0C221
ENSG00000244242	ENST00000340134	IFITM10	HGNC:40022	A6NMD0
ENSG00000164256	ENST00000502755	PRDM9	HGNC:13994	
ENSG00000198707	ENST00000397838	CEP290	HGNC:29021	
ENSG00000163705	ENST00000453223	FANCD2OS	HGNC:28623	
ENSG00000103047	ENST00000261778	TANGO6	HGNC:25749	Q9C0B7
ENSG00000104774	ENST00000596591	MAN2B1	HGNC:6826	
ENSG00000278229	ENST00000617731	RPS17	HGNC:10397	P08708
ENSG00000121005	ENST00000517786	CRISPLD1	HGNC:18206	Q9H336
ENSG00000138483	ENST00000261058	CCDC54	HGNC:30703	Q8NEL0
ENSG00000250312	ENST00000510175	ZNF718	HGNC:26889	
ENSG00000223757	ENST00000438725	VWA7	HGNC:13939	Q9Y334
ENSG00000180822	ENST00000438998	PSMG4	HGNC:21108	Q5JS54
ENSG00000171396	ENST00000390661	KRTAP4-4	HGNC:16928	Q9BYR3
ENSG00000164256	ENST00000296682	PRDM9	HGNC:13994	Q9NQV7
ENSG00000163705	ENST00000450660	FANCD2OS	HGNC:28623	Q96PS1
ENSG00000159763	ENST00000291009	PIP	HGNC:8993	P12273
ENSG00000277060	ENST00000615023	NLRP2	HGNC:22948	
ENSG00000119812	ENST00000431950	FAM98A	HGNC:24520	
ENSG00000157800	ENST00000340308	SLC37A3	HGNC:20651	Q8NCC5
ENSG00000151838	ENST00000281581	CCDC175	HGNC:19847	
ENSG00000176407	ENST00000409785	KCMF1	HGNC:20589	Q9P0J7
ENSG00000103047	ENST00000565852	TANGO6	HGNC:25749	
ENSG00000104901	ENST00000594268	DKKL1	HGNC:16528	
ENSG00000180822	ENST00000380305	PSMG4	HGNC:21108	
ENSG00000104774	ENST00000593686	MAN2B1	HGNC:6826	
ENSG00000277060	ENST00000621165	NLRP2	HGNC:22948	
ENSG00000277060	ENST00000616079	NLRP2	HGNC:22948	
ENSG00000276774	ENST00000614037	LENG1	HGNC:15502	
ENSG00000144648	ENST00000442925	ACKR2	HGNC:1565	O00590
ENSG00000233306	ENST00000426402	TRGV2	HGNC:12287	
ENSG00000176407	ENST00000428691	KCMF1	HGNC:20589	
ENSG00000277060	ENST00000615197	NLRP2	HGNC:22948	
ENSG00000103047	ENST00000561856	TANGO6	HGNC:25749	
ENSG00000176407	ENST00000453448	KCMF1	HGNC:20589	
ENSG00000144648	ENST00000422265	ACKR2	HGNC:1565	O00590
ENSG00000188124	ENST00000338569	OR2AG2	HGNC:15143	A6NM03
ENSG00000144648	ENST00000497921	ACKR2	HGNC:1565	
ENSG00000278229	ENST00000632419	RPS17	HGNC:10397	
ENSG00000282230	ENST00000631491	ADAM9	HGNC:216	
ENSG00000104774	ENST00000486847	MAN2B1	HGNC:6826	
ENSG00000275644	ENST00000612953	OSCAR	HGNC:29960	Q8IYS5
ENSG00000144648	ENST00000492609	ACKR2	HGNC:1565	
ENSG00000275644	ENST00000620647	OSCAR	HGNC:29960	Q8IYS5
ENSG00000275644	ENST00000611719	OSCAR	HGNC:29960	Q8IYS5
ENSG00000180822	ENST00000419065	PSMG4	HGNC:21108	Q5JS54
ENSG00000232859	ENST00000379103	LYRM9	HGNC:27314	A8MSI8
ENSG00000147274	ENST00000419968	RBMX	HGNC:9910	
ENSG00000278229	ENST00000632799	RPS17	HGNC:10397	
ENSG00000277179	ENST00000618672	NLRP7	HGNC:22947	Q8WX94
ENSG00000174292	ENST00000570896	TNK1	HGNC:11940	Q13470
ENSG00000144648	ENST00000494619	ACKR2	HGNC:1565	
ENSG00000277179	ENST00000618261	NLRP7	HGNC:22947	Q8WX94
ENSG00000250312	ENST00000609714	ZNF718	HGNC:26889	
ENSG00000144648	ENST00000493193	ACKR2	HGNC:1565	
ENSG00000104774	ENST00000598876	MAN2B1	HGNC:6826	
ENSG00000232859	ENST00000460380	LYRM9	HGNC:27314	
ENSG00000235132	ENST00000436167	OR2H1	HGNC:8252	Q9GZK4
ENSG00000237957	ENST00000439466	CT47A5	HGNC:33286	Q5JQC4
ENSG00000235132	ENST00000456657	OR2H1	HGNC:8252	Q9GZK4
ENSG00000197976	ENST00000313871	AKAP17A	HGNC:18783	Q02040
ENSG00000180822	ENST00000473000	PSMG4	HGNC:21108	Q5JS54
ENSG00000147274	ENST00000464781	RBMX	HGNC:9910	
ENSG00000147234	ENST00000439554	FRMPD3	HGNC:29382	
ENSG00000275644	ENST00000621328	OSCAR	HGNC:29960	Q8IYS5
ENSG00000232859	ENST00000508862	LYRM9	HGNC:27314	
ENSG00000275931	ENST00000611436	GP6	HGNC:14388	Q9HCN6
ENSG00000104901	ENST00000597873	DKKL1	HGNC:16528	
ENSG00000180822	ENST00000324987	PSMG4	HGNC:21108	
ENSG00000160352	ENST00000616183	ZNF714	HGNC:27124	
ENSG00000235132	ENST00000440672	OR2H1	HGNC:8252	Q9GZK4
ENSG00000197976	ENST00000474361	AKAP17A	HGNC:18783	Q02040
ENSG00000163982	ENST00000296358	OTOP1	HGNC:19656	Q7RTM1
ENSG00000147274	ENST00000320676	RBMX	HGNC:9910	P38159
ENSG00000107672	ENST00000369023	NSMCE4A	HGNC:25935	Q9NXX6
ENSG00000180822	ENST00000451246	PSMG4	HGNC:21108	
ENSG00000232859	ENST00000379102	LYRM9	HGNC:27314	A8MSI8
ENSG00000237957	ENST00000416816	CT47A5	HGNC:33286	Q5JQC4
ENSG00000174292	ENST00000576812	TNK1	HGNC:11940	Q13470
ENSG00000181867	ENST00000321339	FTMT	HGNC:17345	Q8N4E7
ENSG00000147274	ENST00000562646	RBMX	HGNC:9910	
ENSG00000232859	ENST00000503642	LYRM9	HGNC:27314	
ENSG00000180822	ENST00000454610	PSMG4	HGNC:21108	
ENSG00000197976	ENST00000381261	AKAP17A	HGNC:18783	
ENSG00000147274	ENST00000565438	RBMX	HGNC:9910	
ENSG00000232859	ENST00000508816	LYRM9	HGNC:27314	
ENSG00000278767	ENST00000614630	SERPINA10	HGNC:15996	Q9UK55
ENSG00000147234	ENST00000276185	FRMPD3	HGNC:29382	Q5JV73
ENSG00000275931	ENST00000622653	GP6	HGNC:14388	Q9HCN6
ENSG00000147274	ENST00000563370	RBMX	HGNC:9910	
ENSG00000160352	ENST00000596053	ZNF714	HGNC:27124	
ENSG00000275644	ENST00000622275	OSCAR	HGNC:29960	
ENSG00000174292	ENST00000576207	TNK1	HGNC:11940	
ENSG00000249884	ENST00000604011	RNF103-CHMP3	HGNC:38847	
ENSG00000160352	ENST00000618422	ZNF714	HGNC:27124	
ENSG00000235132	ENST00000444920	OR2H1	HGNC:8252	Q9GZK4
ENSG00000278767	ENST00000616057	SERPINA10	HGNC:15996	
ENSG00000174292	ENST00000577009	TNK1	HGNC:11940	
ENSG00000249884	ENST00000440757	RNF103-CHMP3	HGNC:38847	
ENSG00000279096	ENST00000622918			
ENSG00000187801	ENST00000484445	ZFP69B	HGNC:28053	
ENSG00000227222	ENST00000450902	DHX16	HGNC:2739	
ENSG00000197093	ENST00000413800	GAL3ST4	HGNC:24145	Q96RP7
ENSG00000275384	ENST00000615726	TARM1	HGNC:37250	B6A8C7
ENSG00000174292	ENST00000576716	TNK1	HGNC:11940	
ENSG00000227191	ENST00000436911	TRGC2	HGNC:12276	
ENSG00000274247	ENST00000633245	PRSS1	HGNC:9475	
ENSG00000158815	ENST00000518533	FGF17	HGNC:3673	O60258
ENSG00000160352	ENST00000456283	ZNF714	HGNC:27124	
ENSG00000130684	ENST00000376436	ZNF337	HGNC:15809	Q9Y3M9
ENSG00000276323	ENST00000619581	TFPT	HGNC:13630	
ENSG00000223957	ENST00000465246	NEU1	HGNC:7758	
ENSG00000157601	ENST00000398600	MX1	HGNC:7532	P20591
ENSG00000227222	ENST00000449252	DHX16	HGNC:2739	
ENSG00000167580	ENST00000551526	AQP2	HGNC:634	
ENSG00000160352	ENST00000618008	ZNF714	HGNC:27124	
ENSG00000074842	ENST00000599761	MYDGF	HGNC:16948	
ENSG00000227191	ENST00000610547	TRGC2	HGNC:12276	
ENSG00000157601	ENST00000413778	MX1	HGNC:7532	
ENSG00000276256	ENST00000612465			
ENSG00000160352	ENST00000425625	ZNF714	HGNC:27124	
ENSG00000277725	ENST00000611206	KIR2DL2	HGNC:6330	
ENSG00000160352	ENST00000613286	ZNF714	HGNC:27124	
ENSG00000157601	ENST00000419044	MX1	HGNC:7532	
ENSG00000176340	ENST00000314133	COX8A	HGNC:2294	P10176
ENSG00000165943	ENST00000298894	MOAP1	HGNC:16658	Q96BY2
ENSG00000157601	ENST00000398598	MX1	HGNC:7532	P20591
ENSG00000268187	ENST00000599370			
ENSG00000187801	ENST00000411995	ZFP69B	HGNC:28053	Q9UJL9
ENSG00000160352	ENST00000610902	ZNF714	HGNC:27124	
